Player		 Dealer	 Stand	 Hit	 Double	 Split	
['A', 7] 		7	1438.0	1130.0	None	None	
[2, 8] 		7	400.0	1178.0	1402.0	None	
[3, 8] 		7	472.0	1235.0	1492.0	None	
[4, 8] 		7	428.0	581.0	None	None	
[5, 8] 		7	394.0	389.0	None	None	
[6, 8] 		7	352.0	500.0	None	None	
[7, 8] 		7	442.0	731.0	None	None	
[8, 8] 		7	456.0	721.0	None	901.0	
[9, 8] 		7	825.0	673.0	None	None	
[10, 8] 		7	1350.0	515.0	None	None	
['A', 8] 		7	1600.0	1203.0	None	None	
[2, 9] 		7	436.0	1184.0	1380.0	None	
[3, 9] 		7	430.0	580.0	None	None	
[4, 9] 		7	412.0	630.0	None	None	
[5, 9] 		7	376.0	497.0	None	None	
[6, 9] 		7	400.0	587.0	None	None	
[7, 9] 		7	444.0	692.0	None	None	
[8, 9] 		7	841.0	661.0	None	None	
[9, 9] 		7	1427.0	492.0	None	1074.0	
[10, 9] 		7	1566.0	374.0	None	None	
['A', 9] 		7	1774.0	1083.0	None	None	
[2, 10] 		7	528.0	838.0	None	None	
[3, 10] 		7	528.0	710.0	None	None	
[4, 10] 		7	528.0	565.0	None	None	
[5, 10] 		7	554.0	594.0	None	None	
[6, 10] 		7	432.0	750.0	None	None	
[7, 10] 		7	862.0	598.0	None	None	
[8, 10] 		7	1370.0	518.0	None	None	
[9, 10] 		7	1573.0	380.0	None	None	
[10, 10] 		7	1776.0	172.0	None	1340.0	
['A', 10] 		7	2500.0	1194.0	None	None	
[2, 'A'] 		7	574.0	967.0	None	None	
[3, 'A'] 		7	612.0	957.0	None	None	
[4, 'A'] 		7	630.0	999.0	None	None	
[5, 'A'] 		7	548.0	862.0	None	None	
[6, 'A'] 		7	936.0	1034.0	None	None	
[7, 'A'] 		7	1431.0	1135.0	None	None	
[8, 'A'] 		7	1552.0	1119.0	None	None	
[9, 'A'] 		7	1739.0	1114.0	None	None	
[10, 'A'] 		7	2500.0	1230.0	None	None	
['A', 'A'] 		7	568.0	918.0	None	2056.5	
[2, 2] 		8	428.0	428.0	None	-144.0	
[3, 2] 		8	450.0	450.0	None	None	
[4, 2] 		8	428.0	442.0	None	None	
[5, 2] 		8	398.0	517.0	None	None	
[6, 2] 		8	446.0	883.0	None	None	
[7, 2] 		8	400.0	1146.0	1220.0	None	
[8, 2] 		8	402.0	1165.0	1320.0	None	
[9, 2] 		8	480.0	1126.0	1254.0	None	
[10, 2] 		8	430.0	671.0	None	None	
['A', 2] 		8	472.0	808.0	None	None	
[2, 3] 		8	462.0	462.0	None	None	
[3, 3] 		8	422.0	435.0	None	-156.0	
[4, 3] 		8	432.0	559.0	None	None	
[5, 3] 		8	400.0	809.0	None	None	
[6, 3] 		8	418.0	1105.0	1200.0	None	
[7, 3] 		8	458.0	1244.0	1572.0	None	
[8, 3] 		8	448.0	1216.0	1426.0	None	
[9, 3] 		8	476.0	497.0	None	None	
[10, 3] 		8	460.0	578.0	None	None	
['A', 3] 		8	492.0	994.0	None	None	
[2, 4] 		8	380.0	396.0	None	None	
[3, 4] 		8	398.0	520.0	None	None	
[4, 4] 		8	426.0	779.0	None	-148.0	
[5, 4] 		8	348.0	1059.0	1126.0	None	
[6, 4] 		8	386.0	1236.0	1492.0	None	
[7, 4] 		8	378.0	1073.0	1358.0	None	
[8, 4] 		8	412.0	604.0	None	None	
[9, 4] 		8	400.0	569.0	None	None	
[10, 4] 		8	406.0	641.0	None	None	
['A', 4] 		8	438.0	806.0	None	None	
[2, 5] 		8	420.0	533.0	None	None	
[3, 5] 		8	452.0	841.0	None	None	
[4, 5] 		8	358.0	1052.0	1146.0	None	
[5, 5] 		8	422.0	1179.0	1384.0	-156.0	
[6, 5] 		8	322.0	1180.0	1404.0	None	
[7, 5] 		8	374.0	435.0	None	None	
[8, 5] 		8	418.0	522.0	None	None	
[9, 5] 		8	424.0	581.0	None	None	
[10, 5] 		8	472.0	566.0	None	None	
['A', 5] 		8	442.0	786.0	None	None	
[2, 6] 		8	414.0	837.0	None	None	
[3, 6] 		8	420.0	1137.0	1326.0	None	
[4, 6] 		8	352.0	1251.0	1406.0	None	
[5, 6] 		8	384.0	1194.0	1372.0	None	
[6, 6] 		8	442.0	548.0	None	-92.0	
[7, 6] 		8	398.0	305.0	None	None	
[8, 6] 		8	380.0	542.0	None	None	
[9, 6] 		8	452.0	534.0	None	None	
[10, 6] 		8	414.0	653.0	None	None	
['A', 6] 		8	613.0	912.0	None	None	
[2, 7] 		8	432.0	1106.0	1218.0	None	
[3, 7] 		8	408.0	1293.0	1566.0	None	
[4, 7] 		8	344.0	1110.0	1294.0	None	
[5, 7] 		8	390.0	489.0	None	None	
[6, 7] 		8	376.0	288.0	None	None	
[7, 7] 		8	366.0	493.0	None	-50.0	
[8, 7] 		8	408.0	707.0	None	None	
[9, 7] 		8	438.0	697.0	None	None	
[10, 7] 		8	607.0	611.0	None	None	
['A', 7] 		8	1245.0	1109.0	None	None	
[2, 8] 		8	446.0	1179.0	1374.0	None	
[3, 8] 		8	460.0	1217.0	1436.0	None	
[4, 8] 		8	408.0	576.0	None	None	
[5, 8] 		8	384.0	443.0	None	None	
[6, 8] 		8	394.0	543.0	None	None	
[7, 8] 		8	426.0	656.0	None	None	
[8, 8] 		8	444.0	606.0	None	529.0	
[9, 8] 		8	521.0	579.0	None	None	
[10, 8] 		8	1118.0	531.0	None	None	
['A', 8] 		8	1668.0	1093.0	None	None	
[2, 9] 		8	476.0	1090.0	1198.0	None	
[3, 9] 		8	486.0	459.0	None	None	
[4, 9] 		8	454.0	565.0	None	None	
[5, 9] 		8	456.0	588.0	None	None	
[6, 9] 		8	374.0	500.0	None	None	
[7, 9] 		8	438.0	625.0	None	None	
[8, 9] 		8	504.0	540.0	None	None	
[9, 9] 		8	996.0	458.0	None	929.0	
[10, 9] 		8	1455.0	383.0	None	None	
['A', 9] 		8	1760.0	1106.0	None	None	
[2, 10] 		8	452.0	695.0	None	None	
[3, 10] 		8	452.0	585.0	None	None	
[4, 10] 		8	388.0	672.0	None	None	
[5, 10] 		8	448.0	561.0	None	None	
[6, 10] 		8	418.0	675.0	None	None	
[7, 10] 		8	521.0	603.0	None	None	
[8, 10] 		8	1124.0	456.0	None	None	
[9, 10] 		8	1513.0	372.0	None	None	
[10, 10] 		8	1773.0	193.0	None	1239.0	
['A', 10] 		8	2500.0	1142.0	None	None	
[2, 'A'] 		8	476.0	833.0	None	None	
[3, 'A'] 		8	532.0	948.0	None	None	
[4, 'A'] 		8	460.0	780.0	None	None	
[5, 'A'] 		8	456.0	754.0	None	None	
[6, 'A'] 		8	597.0	959.0	None	None	
[7, 'A'] 		8	1203.0	1064.0	None	None	
[8, 'A'] 		8	1682.0	1131.0	None	None	
[9, 'A'] 		8	1757.0	1020.0	None	None	
[10, 'A'] 		8	2500.0	1177.0	None	None	
['A', 'A'] 		8	456.0	768.0	None	1839.0	
[2, 2] 		9	476.0	476.0	None	-48.0	
[3, 2] 		9	472.0	472.0	None	None	
[4, 2] 		9	540.0	549.0	None	None	
[5, 2] 		9	470.0	545.0	None	None	
[6, 2] 		9	478.0	689.0	None	None	
[7, 2] 		9	458.0	870.0	784.0	None	
[8, 2] 		9	572.0	1168.0	1378.0	None	
[9, 2] 		9	504.0	1172.0	1244.0	None	
[10, 2] 		9	502.0	603.0	None	None	
['A', 2] 		9	544.0	937.0	None	None	
[2, 3] 		9	500.0	500.0	None	None	
[3, 3] 		9	442.0	453.0	None	-116.0	
[4, 3] 		9	428.0	503.0	None	None	
[5, 3] 		9	444.0	617.0	None	None	
[6, 3] 		9	420.0	847.0	646.0	None	
[7, 3] 		9	420.0	1136.0	1264.0	None	
[8, 3] 		9	482.0	1109.0	1264.0	None	
[9, 3] 		9	406.0	479.0	None	None	
[10, 3] 		9	454.0	675.0	None	None	
['A', 3] 		9	470.0	827.0	None	None	
[2, 4] 		9	480.0	499.0	None	None	
[3, 4] 		9	416.0	495.0	None	None	
[4, 4] 		9	488.0	676.0	None	-24.0	
[5, 4] 		9	374.0	841.0	704.0	None	
[6, 4] 		9	426.0	1158.0	1376.0	None	
[7, 4] 		9	396.0	1106.0	1288.0	None	
[8, 4] 		9	442.0	399.0	None	None	
[9, 4] 		9	442.0	682.0	None	None	
[10, 4] 		9	504.0	640.0	None	None	
['A', 4] 		9	570.0	875.0	None	None	
[2, 5] 		9	490.0	571.0	None	None	
[3, 5] 		9	410.0	605.0	None	None	
[4, 5] 		9	420.0	884.0	812.0	None	
[5, 5] 		9	410.0	1063.0	1082.0	-180.0	
[6, 5] 		9	396.0	1138.0	1236.0	None	
[7, 5] 		9	376.0	443.0	None	None	
[8, 5] 		9	468.0	429.0	None	None	
[9, 5] 		9	516.0	555.0	None	None	
[10, 5] 		9	510.0	452.0	None	None	
['A', 5] 		9	566.0	803.0	None	None	
[2, 6] 		9	444.0	646.0	None	None	
[3, 6] 		9	394.0	813.0	642.0	None	
[4, 6] 		9	460.0	1149.0	1402.0	None	
[5, 6] 		9	438.0	1173.0	1286.0	None	
[6, 6] 		9	454.0	443.0	None	-79.0	
[7, 6] 		9	444.0	495.0	None	None	
[8, 6] 		9	512.0	552.0	None	None	
[9, 6] 		9	440.0	396.0	None	None	
[10, 6] 		9	454.0	645.0	None	None	
['A', 6] 		9	629.0	867.0	None	None	
[2, 7] 		9	468.0	936.0	882.0	None	
[3, 7] 		9	406.0	1069.0	1296.0	None	
[4, 7] 		9	380.0	1131.0	1238.0	None	
[5, 7] 		9	364.0	451.0	None	None	
[6, 7] 		9	422.0	426.0	None	None	
[7, 7] 		9	438.0	491.0	None	52.0	
[8, 7] 		9	472.0	655.0	None	None	
[9, 7] 		9	438.0	568.0	None	None	
[10, 7] 		9	604.0	562.0	None	None	
['A', 7] 		9	812.0	865.0	None	None	
[2, 8] 		9	504.0	1165.0	1398.0	None	
[3, 8] 		9	506.0	1114.0	1266.0	None	
[4, 8] 		9	478.0	391.0	None	None	
[5, 8] 		9	536.0	508.0	None	None	
[6, 8] 		9	460.0	507.0	None	None	
[7, 8] 		9	496.0	649.0	None	None	
[8, 8] 		9	510.0	526.0	None	285.0	
[9, 8] 		9	565.0	525.0	None	None	
[10, 8] 		9	738.0	490.0	None	None	
['A', 8] 		9	1289.0	997.0	None	None	
[2, 9] 		9	458.0	1114.0	1234.0	None	
[3, 9] 		9	470.0	517.0	None	None	
[4, 9] 		9	488.0	674.0	None	None	
[5, 9] 		9	466.0	549.0	None	None	
[6, 9] 		9	442.0	409.0	None	None	
[7, 9] 		9	424.0	573.0	None	None	
[8, 9] 		9	571.0	530.0	None	None	
[9, 9] 		9	818.0	425.0	None	700.0	
[10, 9] 		9	1205.0	360.0	None	None	
['A', 9] 		9	1802.0	977.0	None	None	
[2, 10] 		9	482.0	590.0	None	None	
[3, 10] 		9	476.0	699.0	None	None	
[4, 10] 		9	434.0	630.0	None	None	
[5, 10] 		9	486.0	484.0	None	None	
[6, 10] 		9	476.0	548.0	None	None	
[7, 10] 		9	593.0	555.0	None	None	
[8, 10] 		9	759.0	496.0	None	None	
[9, 10] 		9	1248.0	339.0	None	None	
[10, 10] 		9	1739.0	193.0	None	1100.5	
['A', 10] 		9	2500.0	1107.0	None	None	
[2, 'A'] 		9	538.0	945.0	None	None	
[3, 'A'] 		9	480.0	866.0	None	None	
[4, 'A'] 		9	534.0	815.0	None	None	
[5, 'A'] 		9	532.0	804.0	None	None	
[6, 'A'] 		9	649.0	897.0	None	None	
[7, 'A'] 		9	849.0	861.0	None	None	
[8, 'A'] 		9	1249.0	992.0	None	None	
[9, 'A'] 		9	1805.0	953.0	None	None	
[10, 'A'] 		9	2500.0	1078.0	None	None	
['A', 'A'] 		9	554.0	787.0	None	1800.0	
[2, 2] 		10	386.0	386.0	None	-228.0	
[3, 2] 		10	418.0	418.0	None	None	
[4, 2] 		10	360.0	376.0	None	None	
[5, 2] 		10	372.0	461.0	None	None	
[6, 2] 		10	338.0	547.0	None	None	
[7, 2] 		10	442.0	712.0	434.0	None	
[8, 2] 		10	410.0	933.0	806.0	None	
[9, 2] 		10	410.0	939.0	846.0	None	
[10, 2] 		10	420.0	552.0	None	None	
['A', 2] 		10	436.0	795.0	None	None	
[2, 3] 		10	332.0	332.0	None	None	
[3, 3] 		10	446.0	455.0	None	-108.0	
[4, 3] 		10	384.0	471.0	None	None	
[5, 3] 		10	340.0	521.0	None	None	
[6, 3] 		10	384.0	720.0	376.0	None	
[7, 3] 		10	462.0	926.0	918.0	None	
[8, 3] 		10	420.0	1009.0	962.0	None	
[9, 3] 		10	448.0	541.0	None	None	
[10, 3] 		10	432.0	566.0	None	None	
['A', 3] 		10	444.0	799.0	None	None	
[2, 4] 		10	352.0	361.0	None	None	
[3, 4] 		10	362.0	445.0	None	None	
[4, 4] 		10	404.0	575.0	None	-192.0	
[5, 4] 		10	406.0	803.0	502.0	None	
[6, 4] 		10	348.0	923.0	868.0	None	
[7, 4] 		10	416.0	1019.0	898.0	None	
[8, 4] 		10	420.0	530.0	None	None	
[9, 4] 		10	446.0	638.0	None	None	
[10, 4] 		10	388.0	479.0	None	None	
['A', 4] 		10	430.0	742.0	None	None	
[2, 5] 		10	356.0	421.0	None	None	
[3, 5] 		10	368.0	556.0	None	None	
[4, 5] 		10	366.0	708.0	388.0	None	
[5, 5] 		10	410.0	952.0	912.0	-180.0	
[6, 5] 		10	376.0	1038.0	1078.0	None	
[7, 5] 		10	438.0	537.0	None	None	
[8, 5] 		10	462.0	413.0	None	None	
[9, 5] 		10	416.0	516.0	None	None	
[10, 5] 		10	386.0	409.0	None	None	
['A', 5] 		10	474.0	723.0	None	None	
[2, 6] 		10	372.0	570.0	None	None	
[3, 6] 		10	350.0	723.0	390.0	None	
[4, 6] 		10	324.0	923.0	860.0	None	
[5, 6] 		10	370.0	965.0	980.0	None	
[6, 6] 		10	382.0	524.0	None	-217.0	
[7, 6] 		10	430.0	439.0	None	None	
[8, 6] 		10	404.0	472.0	None	None	
[9, 6] 		10	410.0	415.0	None	None	
[10, 6] 		10	400.0	512.0	None	None	
['A', 6] 		10	546.0	730.0	None	None	
[2, 7] 		10	432.0	699.0	446.0	None	
[3, 7] 		10	450.0	973.0	930.0	None	
[4, 7] 		10	454.0	991.0	938.0	None	
[5, 7] 		10	448.0	562.0	None	None	
[6, 7] 		10	430.0	396.0	None	None	
[7, 7] 		10	448.0	400.0	None	-18.0	
[8, 7] 		10	534.0	612.0	None	None	
[9, 7] 		10	484.0	507.0	None	None	
[10, 7] 		10	528.0	488.0	None	None	
['A', 7] 		10	785.0	882.0	None	None	
[2, 8] 		10	428.0	890.0	864.0	None	
[3, 8] 		10	450.0	974.0	1010.0	None	
[4, 8] 		10	380.0	542.0	None	None	
[5, 8] 		10	450.0	419.0	None	None	
[6, 8] 		10	414.0	472.0	None	None	
[7, 8] 		10	508.0	598.0	None	None	
[8, 8] 		10	432.0	513.0	None	162.0	
[9, 8] 		10	640.0	491.0	None	None	
[10, 8] 		10	809.0	353.0	None	None	
['A', 8] 		10	1088.0	890.0	None	None	
[2, 9] 		10	418.0	929.0	816.0	None	
[3, 9] 		10	436.0	467.0	None	None	
[4, 9] 		10	404.0	628.0	None	None	
[5, 9] 		10	396.0	514.0	None	None	
[6, 9] 		10	398.0	435.0	None	None	
[7, 9] 		10	510.0	526.0	None	None	
[8, 9] 		10	606.0	447.0	None	None	
[9, 9] 		10	847.0	379.0	None	388.0	
[10, 9] 		10	1029.0	290.0	None	None	
['A', 9] 		10	1527.0	849.0	None	None	
[2, 10] 		10	398.0	614.0	None	None	
[3, 10] 		10	406.0	573.0	None	None	
[4, 10] 		10	376.0	464.0	None	None	
[5, 10] 		10	416.0	427.0	None	None	
[6, 10] 		10	408.0	548.0	None	None	
[7, 10] 		10	544.0	441.0	None	None	
[8, 10] 		10	706.0	398.0	None	None	
[9, 10] 		10	1047.0	265.0	None	None	
[10, 10] 		10	1465.0	154.0	None	818.5	
['A', 10] 		10	2500.0	1094.0	None	None	
[2, 'A'] 		10	486.0	847.0	None	None	
[3, 'A'] 		10	442.0	813.0	None	None	
[4, 'A'] 		10	498.0	790.0	None	None	
[5, 'A'] 		10	378.0	614.0	None	None	
[6, 'A'] 		10	606.0	818.0	None	None	
[7, 'A'] 		10	780.0	888.0	None	None	
[8, 'A'] 		10	1131.0	916.0	None	None	
[9, 'A'] 		10	1563.0	885.0	None	None	
[10, 'A'] 		10	2500.0	1078.0	None	None	
['A', 'A'] 		10	502.0	820.0	None	1582.5	
[2, 2] 		A	226.0	226.0	None	-548.0	
[3, 2] 		A	198.0	198.0	None	None	
[4, 2] 		A	168.0	169.0	None	None	
[5, 2] 		A	186.0	237.0	None	None	
[6, 2] 		A	286.0	370.0	None	None	
[7, 2] 		A	236.0	474.0	-114.0	None	
[8, 2] 		A	186.0	593.0	158.0	None	
[9, 2] 		A	180.0	703.0	340.0	None	
[10, 2] 		A	184.0	492.0	None	None	
['A', 2] 		A	222.0	483.0	None	None	
[2, 3] 		A	208.0	208.0	None	None	
[3, 3] 		A	214.0	217.0	None	-572.0	
[4, 3] 		A	192.0	238.0	None	None	
[5, 3] 		A	134.0	336.0	None	None	
[6, 3] 		A	250.0	457.0	-100.0	None	
[7, 3] 		A	224.0	598.0	280.0	None	
[8, 3] 		A	202.0	683.0	492.0	None	
[9, 3] 		A	204.0	314.0	None	None	
[10, 3] 		A	204.0	515.0	None	None	
['A', 3] 		A	214.0	449.0	None	None	
[2, 4] 		A	150.0	152.0	None	None	
[3, 4] 		A	184.0	229.0	None	None	
[4, 4] 		A	204.0	330.0	None	-592.0	
[5, 4] 		A	194.0	473.0	-68.0	None	
[6, 4] 		A	274.0	663.0	276.0	None	
[7, 4] 		A	248.0	739.0	462.0	None	
[8, 4] 		A	248.0	328.0	None	None	
[9, 4] 		A	206.0	437.0	None	None	
[10, 4] 		A	216.0	372.0	None	None	
['A', 4] 		A	202.0	446.0	None	None	
[2, 5] 		A	184.0	234.0	None	None	
[3, 5] 		A	170.0	343.0	None	None	
[4, 5] 		A	202.0	476.0	-62.0	None	
[5, 5] 		A	218.0	652.0	378.0	-564.0	
[6, 5] 		A	260.0	767.0	506.0	None	
[7, 5] 		A	222.0	333.0	None	None	
[8, 5] 		A	222.0	257.0	None	None	
[9, 5] 		A	206.0	349.0	None	None	
[10, 5] 		A	166.0	340.0	None	None	
['A', 5] 		A	200.0	340.0	None	None	
[2, 6] 		A	284.0	367.0	None	None	
[3, 6] 		A	208.0	435.0	-132.0	None	
[4, 6] 		A	244.0	614.0	298.0	None	
[5, 6] 		A	264.0	753.0	508.0	None	
[6, 6] 		A	266.0	387.0	None	-465.0	
[7, 6] 		A	272.0	232.0	None	None	
[8, 6] 		A	296.0	280.0	None	None	
[9, 6] 		A	290.0	276.0	None	None	
[10, 6] 		A	272.0	419.0	None	None	
['A', 6] 		A	331.0	516.0	None	None	
[2, 7] 		A	248.0	463.0	-114.0	None	
[3, 7] 		A	218.0	630.0	238.0	None	
[4, 7] 		A	308.0	772.0	560.0	None	
[5, 7] 		A	246.0	352.0	None	None	
[6, 7] 		A	326.0	282.0	None	None	
[7, 7] 		A	270.0	303.0	None	-363.0	
[8, 7] 		A	278.0	377.0	None	None	
[9, 7] 		A	224.0	343.0	None	None	
[10, 7] 		A	350.0	343.0	None	None	
['A', 7] 		A	558.0	525.0	None	None	
[2, 8] 		A	222.0	610.0	216.0	None	
[3, 8] 		A	204.0	692.0	302.0	None	
[4, 8] 		A	224.0	329.0	None	None	
[5, 8] 		A	228.0	289.0	None	None	
[6, 8] 		A	278.0	320.0	None	None	
[7, 8] 		A	242.0	422.0	None	None	
[8, 8] 		A	220.0	375.0	None	-209.0	
[9, 8] 		A	391.0	346.0	None	None	
[10, 8] 		A	651.0	271.0	None	None	
['A', 8] 		A	801.0	536.0	None	None	
[2, 9] 		A	234.0	731.0	516.0	None	
[3, 9] 		A	192.0	313.0	None	None	
[4, 9] 		A	226.0	408.0	None	None	
[5, 9] 		A	238.0	371.0	None	None	
[6, 9] 		A	280.0	262.0	None	None	
[7, 9] 		A	230.0	389.0	None	None	
[8, 9] 		A	346.0	268.0	None	None	
[9, 9] 		A	629.0	158.0	None	-49.0	
[10, 9] 		A	1006.0	161.0	None	None	
['A', 9] 		A	1065.0	551.0	None	None	
[2, 10] 		A	224.0	479.0	None	None	
[3, 10] 		A	162.0	392.0	None	None	
[4, 10] 		A	210.0	425.0	None	None	
[5, 10] 		A	178.0	335.0	None	None	
[6, 10] 		A	260.0	388.0	None	None	
[7, 10] 		A	352.0	349.0	None	None	
[8, 10] 		A	683.0	256.0	None	None	
[9, 10] 		A	970.0	145.0	None	None	
[10, 10] 		A	1183.0	25.0	None	251.5	
['A', 10] 		A	2104.0	737.0	None	None	
[2, 'A'] 		A	208.0	457.0	None	None	
[3, 'A'] 		A	204.0	449.0	None	None	
[4, 'A'] 		A	238.0	418.0	None	None	
[5, 'A'] 		A	224.0	387.0	None	None	
[6, 'A'] 		A	285.0	444.0	None	None	
[7, 'A'] 		A	543.0	537.0	None	None	
[8, 'A'] 		A	877.0	646.0	None	None	
[9, 'A'] 		A	1081.0	595.0	None	None	
[10, 'A'] 		A	2092.0	741.0	None	None	
['A', 'A'] 		A	182.0	445.0	None	905.0	
